sku_id,sku_code,sku_name,brand,category_id,subcategory_id,supplier_id,pack_size,units_per_case,cases_per_pallet,pallet_weight_kg,unit_price_zar,case_price_zar,shelf_life_days,requires_chilled,requires_frozen,is_own_label,status
1395,SKU001395,Ubuntu Sweets Sweets & Candy 35g,Ubuntu Sweets,7,56,7,35g,48,95,1130.5,34.58,1659.84,,N,N,N,ACTIVE
1396,SKU001396,Oh My Goodness! Sweets & Candy 150g,Oh My Goodness!,7,56,80,150g,20,122,305.0,31.57,631.4,,N,N,Y,ACTIVE
1397,SKU001397,Zulu Savoury Savoury Snacks 50g,Zulu Savoury,7,59,53,50g,36,104,1123.2,40.18,1446.48,,N,N,N,ACTIVE
1398,SKU001398,Unilever SA Popcorn 100g,Unilever SA,7,62,8,100g,24,140,1204.0,46.22,1109.28,,N,N,N,ACTIVE
1399,SKU001399,Tiger Brands Biltong & Droewors 100g,Tiger Brands,7,61,1,100g,24,140,910.0,15.85,380.4,,N,N,N,ACTIVE
1400,SKU001400,Royal Savoury Savoury Snacks 150g,Royal Savoury,7,59,32,150g,20,133,2181.2,16.63,332.6,,N,N,N,ACTIVE
1401,SKU001401,Mars SA Chocolates 100g,Mars SA,7,55,15,100g,24,143,2159.3,41.94,1006.56,,N,N,N,ACTIVE
1402,SKU001402,Kalahari Nuts Nuts & Seeds 200g,Kalahari Nuts,7,60,16,200g,12,117,2059.2,16.64,199.68,,N,N,N,ACTIVE
1403,SKU001403,AVI Limited Biltong & Droewors 200g,AVI Limited,7,61,2,200g,12,117,1427.4,11.67,140.04,,N,N,N,ACTIVE
1404,SKU001404,Fritos Chewing Gum 100g,Fritos,7,57,52,100g,24,123,701.1,12.97,311.28,,N,N,N,ACTIVE
1405,SKU001405,Nestle Chocolates Chewing Gum 35g,Nestle Chocolates,7,57,56,35g,48,130,1079.0,31.39,1506.72,,N,N,N,ACTIVE
1406,SKU001406,Kalahari Savoury Savoury Snacks 50g,Kalahari Savoury,7,59,57,50g,36,110,385.0,14.97,538.92,,N,N,N,ACTIVE
1407,SKU001407,Tiger Brands Chewing Gum 200g,Tiger Brands,7,57,1,200g,12,135,2376.0,29.92,359.04,,N,N,N,ACTIVE
1408,SKU001408,Umhlanga Chocolates Chocolates 150g,Umhlanga Chocolates,7,55,15,150g,20,130,1001.0,33.79,675.8,,N,N,N,ACTIVE
1409,SKU001409,Libstar Potato Chips 50g,Libstar,7,58,32,50g,36,124,1686.4,42.98,1547.28,,N,N,N,ACTIVE
1410,SKU001410,Foodcorp Biltong & Droewors 500g,Foodcorp,7,61,31,500g,8,93,1581.0,18.1,144.8,,N,N,N,ACTIVE
1411,SKU001411,Premium Sweets Sweets & Candy 150g,Premium Sweets,7,56,8,150g,20,128,550.4,11.4,228.0,,N,N,N,ACTIVE
1412,SKU001412,Ubuntu Sweets Sweets & Candy 150g,Ubuntu Sweets,7,56,7,150g,20,144,2217.6,21.9,438.0,,N,N,N,ACTIVE
1413,SKU001413,Beacon Sweets Chocolates 35g,Beacon Sweets,7,55,53,35g,48,121,387.2,48.21,2314.08,,N,N,N,ACTIVE
1414,SKU001414,Premium Biltong Biltong & Droewors 500g,Premium Biltong,7,61,36,500g,8,118,578.2,41.58,332.64,,N,N,N,ACTIVE
1415,SKU001415,Unilever SA Chocolates 100g,Unilever SA,7,55,8,100g,24,112,1321.6,27.29,654.96,,N,N,N,ACTIVE
1416,SKU001416,Royal Chewing Chewing Gum 500g,Royal Chewing,7,57,56,500g,8,106,540.6,46.77,374.16,,N,N,N,ACTIVE
1417,SKU001417,Gold Chewing Chewing Gum 100g,Gold Chewing,7,57,18,100g,24,97,242.5,45.54,1092.96,,N,N,N,ACTIVE
1418,SKU001418,Foodcorp Chewing Gum 100g,Foodcorp,7,57,31,100g,24,120,420.0,14.77,354.48,,N,N,N,ACTIVE
1419,SKU001419,Classic Savoury Savoury Snacks 500g,Classic Savoury,7,59,54,500g,8,141,1438.2,27.82,222.56,,N,N,N,ACTIVE
1420,SKU001420,Mondelez SA Savoury Snacks 50g,Mondelez SA,7,59,16,50g,36,133,1795.5,43.23,1556.28,,N,N,N,ACTIVE
1421,SKU001421,Maynards Sweets & Candy 200g,Maynards,7,56,58,200g,12,109,577.7,13.29,159.48,,N,N,N,ACTIVE
1422,SKU001422,Cadbury Biltong & Droewors 150g,Cadbury,7,61,54,150g,20,128,1932.8,38.87,777.4,,N,N,N,ACTIVE
1423,SKU001423,Beacon Sweets Biltong & Droewors 50g,Beacon Sweets,7,61,53,50g,36,126,2066.4,21.53,775.08,,N,N,N,ACTIVE
1424,SKU001424,Mondelez SA Popcorn 35g,Mondelez SA,7,62,16,35g,48,122,1049.2,17.13,822.24,,N,N,N,ACTIVE
1425,SKU001425,Fritos Nuts & Seeds 35g,Fritos,7,60,52,35g,48,97,698.4,13.92,668.16,,N,N,N,ACTIVE
1426,SKU001426,Simba Nuts & Seeds 35g,Simba,7,60,19,35g,48,103,824.0,34.91,1675.68,,N,N,N,ACTIVE
1427,SKU001427,Highveld Sweets Sweets & Candy 100g,Highveld Sweets,7,56,1,100g,24,134,978.2,6.48,155.52,,N,N,N,ACTIVE
1428,SKU001428,Simba Nuts & Seeds 200g,Simba,7,60,19,200g,12,94,1090.4,22.97,275.64,,N,N,N,ACTIVE
1429,SKU001429,Nik Naks Sweets & Candy 100g,Nik Naks,7,56,57,100g,24,135,2173.5,32.75,786.0,,N,N,N,ACTIVE
1430,SKU001430,Maynards Sweets & Candy 500g,Maynards,7,56,58,500g,8,116,1044.0,36.01,288.08,,N,N,N,ACTIVE
1431,SKU001431,Gold Potato Potato Chips 35g,Gold Potato,7,58,18,35g,48,141,380.7,27.73,1331.04,,N,N,N,ACTIVE
1432,SKU001432,Cadbury Sweets & Candy 50g,Cadbury,7,56,54,50g,36,128,1036.8,20.38,733.68,,N,N,N,ACTIVE
1433,SKU001433,Tiger Brands Savoury Snacks 500g,Tiger Brands,7,59,1,500g,8,140,2492.0,43.67,349.36,,N,N,N,ACTIVE
1434,SKU001434,Kalahari Savoury Savoury Snacks 150g,Kalahari Savoury,7,59,15,150g,20,92,1536.4,45.42,908.4,,N,N,N,ACTIVE
1435,SKU001435,Heritage Chocolates Chocolates 150g,Heritage Chocolates,7,55,7,150g,20,96,825.6,42.51,850.2,,N,N,N,ACTIVE
1436,SKU001436,Supreme Nuts Nuts & Seeds 35g,Supreme Nuts,7,60,52,35g,48,125,1237.5,40.08,1923.84,,N,N,N,ACTIVE
1437,SKU001437,Classic Popcorn Popcorn 500g,Classic Popcorn,7,62,55,500g,8,97,1649.0,43.1,344.8,,N,N,N,ACTIVE
1438,SKU001438,Tiger Brands Chocolates 50g,Tiger Brands,7,55,1,50g,36,96,1516.8,49.72,1789.92,,N,N,N,ACTIVE
1439,SKU001439,Mondelez SA Potato Chips 35g,Mondelez SA,7,58,16,35g,48,102,1530.0,37.86,1817.28,,N,N,N,ACTIVE
1440,SKU001440,Supreme Chocolates Chocolates 100g,Supreme Chocolates,7,55,2,100g,24,140,392.0,7.9,189.6,,N,N,N,ACTIVE
1441,SKU001441,Ritebrand Nuts & Seeds 150g,Ritebrand,7,60,79,150g,20,107,1797.6,36.74,734.8,,N,N,Y,ACTIVE
1442,SKU001442,Unilever SA Popcorn 50g,Unilever SA,7,62,8,50g,36,110,1540.0,43.92,1581.12,,N,N,N,ACTIVE
1443,SKU001443,Oh My Goodness! Biltong & Droewors 150g,Oh My Goodness!,7,61,80,150g,20,132,1372.8,11.38,227.6,,N,N,Y,ACTIVE
1444,SKU001444,Highveld Popcorn Popcorn 100g,Highveld Popcorn,7,62,55,100g,24,110,1067.0,40.0,960.0,,N,N,N,ACTIVE
1445,SKU001445,Nestle SA Savoury Snacks 100g,Nestle SA,7,59,7,100g,24,125,737.5,42.76,1026.24,,N,N,N,ACTIVE
1446,SKU001446,Zulu Potato Potato Chips 35g,Zulu Potato,7,58,7,35g,48,121,266.2,8.65,415.2,,N,N,N,ACTIVE
1447,SKU001447,PepsiCo SA Biltong & Droewors 150g,PepsiCo SA,7,61,18,150g,20,96,1440.0,20.98,419.6,,N,N,N,ACTIVE
1448,SKU001448,Premium Nuts Nuts & Seeds 500g,Premium Nuts,7,60,32,500g,8,119,1856.4,34.83,278.64,,N,N,N,ACTIVE
1449,SKU001449,Willards Potato Chips 150g,Willards,7,58,51,150g,20,118,1203.6,44.19,883.8,,N,N,N,ACTIVE
1450,SKU001450,Nestle SA Potato Chips 100g,Nestle SA,7,58,7,100g,24,117,807.3,13.22,317.28,,N,N,N,ACTIVE
1451,SKU001451,Mars SA Sweets & Candy 150g,Mars SA,7,56,15,150g,20,96,556.8,38.78,775.6,,N,N,N,ACTIVE
1452,SKU001452,Umhlanga Chewing Chewing Gum 35g,Umhlanga Chewing,7,57,31,35g,48,120,1104.0,35.12,1685.76,,N,N,N,ACTIVE
1453,SKU001453,Willards Sweets & Candy 150g,Willards,7,56,51,150g,20,103,1030.0,12.63,252.6,,N,N,N,ACTIVE
1454,SKU001454,Cadbury Chocolates 100g,Cadbury,7,55,54,100g,24,113,1401.2,10.3,247.2,,N,N,N,ACTIVE
1455,SKU001455,PepsiCo SA Biltong & Droewors 100g,PepsiCo SA,7,61,18,100g,24,102,1173.0,23.72,569.28,,N,N,N,ACTIVE
1456,SKU001456,Nestle Chocolates Popcorn 150g,Nestle Chocolates,7,62,56,150g,20,96,1180.8,35.97,719.4,,N,N,N,ACTIVE
1457,SKU001457,Unilever SA Potato Chips 35g,Unilever SA,7,58,8,35g,48,92,533.6,31.31,1502.88,,N,N,N,ACTIVE
1458,SKU001458,Cape Savoury Savoury Snacks 200g,Cape Savoury,7,59,19,200g,12,134,1112.2,37.5,450.0,,N,N,N,ACTIVE
1459,SKU001459,Table Mountain Savoury Savoury Snacks 50g,Table Mountain Savoury,7,59,55,50g,36,100,760.0,40.57,1460.52,,N,N,N,ACTIVE
1460,SKU001460,Supreme Savoury Savoury Snacks 35g,Supreme Savoury,7,59,1,35g,48,101,1333.2,28.14,1350.72,,N,N,N,ACTIVE
1461,SKU001461,Mondelez SA Potato Chips 100g,Mondelez SA,7,58,16,100g,24,133,665.0,9.06,217.44,,N,N,N,ACTIVE
1462,SKU001462,Tiger Brands Chewing Gum 500g,Tiger Brands,7,57,1,500g,8,120,276.0,24.83,198.64,,N,N,N,ACTIVE
1463,SKU001463,Mondelez SA Sweets & Candy 500g,Mondelez SA,7,56,16,500g,8,138,1587.0,43.54,348.32,,N,N,N,ACTIVE
1464,SKU001464,Lindt SA Chocolates 50g,Lindt SA,7,55,55,50g,36,120,1812.0,10.81,389.16,,N,N,N,ACTIVE
1465,SKU001465,Supreme Savoury Savoury Snacks 200g,Supreme Savoury,7,59,19,200g,12,122,524.6,13.36,160.32,,N,N,N,ACTIVE
1466,SKU001466,Cadbury Nuts & Seeds 150g,Cadbury,7,60,54,150g,20,137,1465.9,21.43,428.6,,N,N,N,ACTIVE
1467,SKU001467,Savannah Savoury Savoury Snacks 150g,Savannah Savoury,7,59,51,150g,20,90,612.0,42.42,848.4,,N,N,N,ACTIVE
1468,SKU001468,Signature Popcorn Popcorn 100g,Signature Popcorn,7,62,8,100g,24,133,1622.6,28.85,692.4,,N,N,N,ACTIVE
1469,SKU001469,Mars SA Potato Chips 100g,Mars SA,7,58,15,100g,24,121,1355.2,7.36,176.64,,N,N,N,ACTIVE
1470,SKU001470,Gold Biltong Biltong & Droewors 50g,Gold Biltong,7,61,51,50g,36,137,2287.9,9.93,357.48,,N,N,N,ACTIVE
1471,SKU001471,Oh My Goodness! Savoury Snacks 500g,Oh My Goodness!,7,59,80,500g,8,124,1140.8,45.57,364.56,,N,N,Y,ACTIVE
1472,SKU001472,Supreme Chewing Chewing Gum 500g,Supreme Chewing,7,57,31,500g,8,112,929.6,45.07,360.56,,N,N,N,ACTIVE
1473,SKU001473,PepsiCo SA Savoury Snacks 35g,PepsiCo SA,7,59,18,35g,48,127,952.5,28.88,1386.24,,N,N,N,ACTIVE
1474,SKU001474,Cadbury Biltong & Droewors 200g,Cadbury,7,61,54,200g,12,140,924.0,40.86,490.32,,N,N,N,ACTIVE
1475,SKU001475,Mars SA Popcorn 150g,Mars SA,7,62,15,150g,20,133,2327.5,12.61,252.2,,N,N,N,ACTIVE
1476,SKU001476,Classic Chewing Chewing Gum 150g,Classic Chewing,7,57,32,150g,20,108,723.6,8.84,176.8,,N,N,N,ACTIVE
1477,SKU001477,Zulu Savoury Savoury Snacks 35g,Zulu Savoury,7,59,58,35g,48,93,195.3,27.49,1319.52,,N,N,N,ACTIVE
1478,SKU001478,AVI Limited Chocolates 100g,AVI Limited,7,55,2,100g,24,98,637.0,21.41,513.84,,N,N,N,ACTIVE
1479,SKU001479,Umhlanga Chewing Chewing Gum 500g,Umhlanga Chewing,7,57,7,500g,8,107,1465.9,12.28,98.24,,N,N,N,ACTIVE
1480,SKU001480,Libstar Sweets & Candy 50g,Libstar,7,56,32,50g,36,92,708.4,26.82,965.52,,N,N,N,ACTIVE
1481,SKU001481,Beacon Sweets Biltong & Droewors 150g,Beacon Sweets,7,61,53,150g,20,96,1603.2,45.29,905.8,,N,N,N,ACTIVE
1482,SKU001482,Highveld Chewing Chewing Gum 150g,Highveld Chewing,7,57,58,150g,20,133,1981.7,44.54,890.8,,N,N,N,ACTIVE
1483,SKU001483,Table Mountain Potato Potato Chips 50g,Table Mountain Potato,7,58,31,50g,36,116,788.8,30.39,1094.04,,N,N,N,ACTIVE
1484,SKU001484,Savannah Popcorn Popcorn 50g,Savannah Popcorn,7,62,57,50g,36,114,1744.2,40.43,1455.48,,N,N,N,ACTIVE
1485,SKU001485,Signature Popcorn Popcorn 200g,Signature Popcorn,7,62,36,200g,12,133,1263.5,37.35,448.2,,N,N,N,ACTIVE
1486,SKU001486,Premium Biltong Biltong & Droewors 35g,Premium Biltong,7,61,54,35g,48,125,1787.5,7.16,343.68,,N,N,N,ACTIVE
1487,SKU001487,Simba Savoury Snacks 200g,Simba,7,59,19,200g,12,122,1451.8,22.42,269.04,,N,N,N,ACTIVE
1488,SKU001488,AVI Limited Savoury Snacks 150g,AVI Limited,7,59,2,150g,20,98,205.8,23.73,474.6,,N,N,N,ACTIVE
1489,SKU001489,Table Mountain Popcorn Popcorn 35g,Table Mountain Popcorn,7,62,2,35g,48,93,1655.4,17.89,858.72,,N,N,N,ACTIVE
1490,SKU001490,Table Mountain Sweets Sweets & Candy 200g,Table Mountain Sweets,7,56,32,200g,12,120,1896.0,36.39,436.68,,N,N,N,ACTIVE
1491,SKU001491,Umhlanga Chocolates Chocolates 200g,Umhlanga Chocolates,7,55,18,200g,12,99,1732.5,30.73,368.76,,N,N,N,ACTIVE
1492,SKU001492,Libstar Chewing Gum 500g,Libstar,7,57,32,500g,8,109,1853.0,37.64,301.12,,N,N,N,ACTIVE
1493,SKU001493,Unilever SA Potato Chips 35g,Unilever SA,7,58,8,35g,48,90,1449.0,12.73,611.04,,N,N,N,ACTIVE
1494,SKU001494,Umhlanga Potato Potato Chips 35g,Umhlanga Potato,7,58,18,35g,48,120,1212.0,7.08,339.84,,N,N,N,ACTIVE
1495,SKU001495,Libstar Sweets & Candy 150g,Libstar,7,56,32,150g,20,120,1812.0,49.24,984.8,,N,N,N,ACTIVE
1496,SKU001496,Ritebrand Savoury Snacks 500g,Ritebrand,7,59,79,500g,8,118,1404.2,43.81,350.48,,N,N,Y,ACTIVE
1497,SKU001497,Mars SA Biltong & Droewors 500g,Mars SA,7,61,15,500g,8,91,1374.1,14.13,113.04,,N,N,N,ACTIVE
1498,SKU001498,Kalahari Chewing Chewing Gum 500g,Kalahari Chewing,7,57,56,500g,8,134,1286.4,30.05,240.4,,N,N,N,ACTIVE
1499,SKU001499,Maynards Sweets & Candy 150g,Maynards,7,56,58,150g,20,113,937.9,35.38,707.6,,N,N,N,ACTIVE
1500,SKU001500,Table Mountain Sweets Sweets & Candy 150g,Table Mountain Sweets,7,56,54,150g,20,142,340.8,24.69,493.8,,N,N,N,ACTIVE
1501,SKU001501,Tiger Brands Biltong & Droewors 200g,Tiger Brands,7,61,1,200g,12,109,1351.6,7.5,90.0,,N,N,N,ACTIVE
1502,SKU001502,Premium Popcorn Popcorn 100g,Premium Popcorn,7,62,2,100g,24,98,1332.8,26.59,638.16,,N,N,N,ACTIVE
1503,SKU001503,Gold Nuts Nuts & Seeds 200g,Gold Nuts,7,60,56,200g,12,103,1369.9,21.35,256.2,,N,N,N,ACTIVE
1504,SKU001504,Oh My Goodness! Chewing Gum 50g,Oh My Goodness!,7,57,80,50g,36,112,1232.0,34.86,1254.96,,N,N,Y,ACTIVE
1505,SKU001505,Umhlanga Popcorn Popcorn 100g,Umhlanga Popcorn,7,62,15,100g,24,140,952.0,39.55,949.2,,N,N,N,ACTIVE
1506,SKU001506,Fritos Popcorn 150g,Fritos,7,62,52,150g,20,128,1433.6,34.99,699.8,,N,N,N,ACTIVE
1507,SKU001507,Mars SA Savoury Snacks 500g,Mars SA,7,59,15,500g,8,110,1243.0,31.91,255.28,,N,N,N,ACTIVE
1508,SKU001508,Gold Biltong Biltong & Droewors 35g,Gold Biltong,7,61,7,35g,48,91,409.5,43.49,2087.52,,N,N,N,ACTIVE
1509,SKU001509,Lindt SA Popcorn 100g,Lindt SA,7,62,55,100g,24,138,1973.4,16.19,388.56,,N,N,N,ACTIVE
1510,SKU001510,Gold Potato Potato Chips 50g,Gold Potato,7,58,8,50g,36,136,1917.6,45.27,1629.72,,N,N,N,ACTIVE
1511,SKU001511,Ritebrand Chocolates 100g,Ritebrand,7,55,79,100g,24,97,1358.0,7.65,183.6,,N,N,Y,ACTIVE
1512,SKU001512,Cape Popcorn Popcorn 200g,Cape Popcorn,7,62,51,200g,12,130,2184.0,42.99,515.88,,N,N,N,ACTIVE
1513,SKU001513,Ubuntu Popcorn Popcorn 50g,Ubuntu Popcorn,7,62,52,50g,36,130,676.0,31.25,1125.0,,N,N,N,ACTIVE
1514,SKU001514,Simba Savoury Snacks 50g,Simba,7,59,19,50g,36,137,2055.0,13.13,472.68,,N,N,N,ACTIVE
1515,SKU001515,Highveld Potato Potato Chips 200g,Highveld Potato,7,58,7,200g,12,91,1155.7,33.68,404.16,,N,N,N,ACTIVE
1516,SKU001516,Premium Chewing Chewing Gum 100g,Premium Chewing,7,57,1,100g,24,139,1487.3,23.95,574.8,,N,N,N,ACTIVE
1517,SKU001517,Umhlanga Popcorn Popcorn 50g,Umhlanga Popcorn,7,62,18,50g,36,126,1260.0,42.41,1526.76,,N,N,N,ACTIVE
1518,SKU001518,Nestle SA Chewing Gum 150g,Nestle SA,7,57,7,150g,20,117,1872.0,33.52,670.4,,N,N,N,ACTIVE
1519,SKU001519,Nestle Chocolates Chewing Gum 100g,Nestle Chocolates,7,57,56,100g,24,96,547.2,11.19,268.56,,N,N,N,ACTIVE
1520,SKU001520,Cape Nuts Nuts & Seeds 50g,Cape Nuts,7,60,1,50g,36,142,2385.6,47.39,1706.04,,N,N,N,ACTIVE
1521,SKU001521,Nestle SA Nuts & Seeds 50g,Nestle SA,7,60,7,50g,36,108,1209.6,9.29,334.44,,N,N,N,ACTIVE
1522,SKU001522,Fritos Savoury Snacks 200g,Fritos,7,59,52,200g,12,93,1515.9,30.02,360.24,,N,N,N,ACTIVE
1523,SKU001523,Oh My Goodness! Savoury Snacks 35g,Oh My Goodness!,7,59,80,35g,48,92,570.4,20.87,1001.76,,N,N,Y,ACTIVE
1524,SKU001524,AVI Limited Nuts & Seeds 50g,AVI Limited,7,60,2,50g,36,103,1411.1,30.07,1082.52,,N,N,N,ACTIVE
1525,SKU001525,Simba Chocolates 150g,Simba,7,55,19,150g,20,94,1034.0,41.45,829.0,,N,N,N,ACTIVE
1526,SKU001526,Savannah Chocolates Chocolates 35g,Savannah Chocolates,7,55,51,35g,48,116,1368.8,32.32,1551.36,,N,N,N,ACTIVE
1527,SKU001527,Mars SA Popcorn 100g,Mars SA,7,62,15,100g,24,136,353.6,7.84,188.16,,N,N,N,ACTIVE
1528,SKU001528,Umhlanga Nuts Nuts & Seeds 150g,Umhlanga Nuts,7,60,53,150g,20,109,1744.0,40.39,807.8,,N,N,N,ACTIVE
1529,SKU001529,Tiger Brands Chocolates 50g,Tiger Brands,7,55,1,50g,36,124,1004.4,32.76,1179.36,,N,N,N,ACTIVE
1530,SKU001530,Cape Chocolates Chocolates 150g,Cape Chocolates,7,55,57,150g,20,93,744.0,23.03,460.6,,N,N,N,ACTIVE
1531,SKU001531,Nik Naks Biltong & Droewors 50g,Nik Naks,7,61,57,50g,36,97,1590.8,25.27,909.72,,N,N,N,ACTIVE
1532,SKU001532,Table Mountain Nuts Nuts & Seeds 50g,Table Mountain Nuts,7,60,51,50g,36,111,321.9,25.21,907.56,,N,N,N,ACTIVE
1533,SKU001533,Simba Chocolates 150g,Simba,7,55,19,150g,20,137,2041.3,39.11,782.2,,N,N,N,ACTIVE
1534,SKU001534,Premium Chocolates Chocolates 500g,Premium Chocolates,7,55,1,500g,8,105,336.0,41.76,334.08,,N,N,N,ACTIVE
1535,SKU001535,AVI Limited Savoury Snacks 100g,AVI Limited,7,59,2,100g,24,112,1814.4,32.51,780.24,,N,N,N,ACTIVE
1536,SKU001536,Ritebrand Chewing Gum 150g,Ritebrand,7,57,79,150g,20,120,1500.0,34.93,698.6,,N,N,Y,ACTIVE
1537,SKU001537,Umhlanga Sweets Sweets & Candy 200g,Umhlanga Sweets,7,56,31,200g,12,103,1421.4,27.78,333.36,,N,N,N,ACTIVE
1538,SKU001538,Kalahari Potato Potato Chips 500g,Kalahari Potato,7,58,54,500g,8,109,1580.5,47.42,379.36,,N,N,N,ACTIVE
1539,SKU001539,Umhlanga Potato Potato Chips 100g,Umhlanga Potato,7,58,56,100g,24,110,1111.0,36.7,880.8,,N,N,N,ACTIVE
1540,SKU001540,Ritebrand Biltong & Droewors 150g,Ritebrand,7,61,79,150g,20,107,1776.2,9.45,189.0,,N,N,Y,ACTIVE
1541,SKU001541,Libstar Potato Chips 500g,Libstar,7,58,32,500g,8,125,1000.0,15.27,122.16,,N,N,N,ACTIVE
1542,SKU001542,AVI Limited Chewing Gum 50g,AVI Limited,7,57,2,50g,36,134,1902.8,25.37,913.32,,N,N,N,ACTIVE
1543,SKU001543,Lindt SA Chocolates 35g,Lindt SA,7,55,55,35g,48,107,866.7,18.23,875.04,,N,N,N,ACTIVE
1544,SKU001544,AVI Limited Sweets & Candy 100g,AVI Limited,7,56,2,100g,24,144,1425.6,32.83,787.92,,N,N,N,ACTIVE
1545,SKU001545,Royal Biltong Biltong & Droewors 35g,Royal Biltong,7,61,54,35g,48,104,520.0,15.05,722.4,,N,N,N,ACTIVE
1546,SKU001546,AVI Limited Savoury Snacks 200g,AVI Limited,7,59,2,200g,12,138,331.2,21.3,255.6,,N,N,N,ACTIVE
1547,SKU001547,Foodcorp Nuts & Seeds 200g,Foodcorp,7,60,31,200g,12,103,772.5,39.32,471.84,,N,N,N,ACTIVE
1548,SKU001548,Beacon Sweets Biltong & Droewors 500g,Beacon Sweets,7,61,53,500g,8,137,2041.3,39.11,312.88,,N,N,N,ACTIVE
1549,SKU001549,Oh My Goodness! Deodorant 75g,Oh My Goodness!,8,67,80,75g,24,101,1363.5,75.1,1802.4,,N,N,Y,ACTIVE
1550,SKU001550,Umhlanga Hand Hand Care 200ml,Umhlanga Hand,8,71,10,200ml,18,96,1718.4,80.75,1453.5,,N,N,N,ACTIVE
1551,SKU001551,Colgate-Palmolive SA Shampoo 125g,Colgate-Palmolive SA,8,63,10,125g,18,89,534.0,31.12,560.16,,N,N,N,ACTIVE
1552,SKU001552,Johnson & Johnson SA Toothpaste 750ml,Johnson & Johnson SA,8,68,12,750ml,8,74,577.2,100.02,800.16,,N,N,N,ACTIVE
1553,SKU001553,Unilever SA Shampoo 400ml,Unilever SA,8,63,8,400ml,12,108,1663.2,105.9,1270.8,,N,N,N,ACTIVE
1554,SKU001554,Kalahari Oral Oral Care 100ml,Kalahari Oral,8,70,11,100ml,24,100,260.0,21.15,507.6,,N,N,N,ACTIVE
1555,SKU001555,Procter & Gamble SA Hand Care 750ml,Procter & Gamble SA,8,71,9,750ml,8,75,247.5,95.34,762.72,,N,N,N,ACTIVE
1556,SKU001556,Zulu Hand Hand Care 100ml,Zulu Hand,8,71,10,100ml,24,100,1430.0,43.37,1040.88,,N,N,N,ACTIVE
1557,SKU001557,Procter & Gamble SA Oral Care 200ml,Procter & Gamble SA,8,70,9,200ml,18,112,1780.8,42.68,768.24,,N,N,N,ACTIVE
1558,SKU001558,Heritage Bar Bar Soap 125g,Heritage Bar,8,66,8,125g,18,74,747.4,43.95,791.1,,N,N,N,ACTIVE
1559,SKU001559,Supreme Shampoo Shampoo 125g,Supreme Shampoo,8,63,12,125g,18,86,1152.4,27.91,502.38,,N,N,N,ACTIVE
1560,SKU001560,Ritebrand Shampoo 400ml,Ritebrand,8,63,79,400ml,12,106,1229.6,113.38,1360.56,,N,N,Y,ACTIVE
1561,SKU001561,Heritage Toothpaste Toothpaste 100ml,Heritage Toothpaste,8,68,8,100ml,24,104,1060.8,77.7,1864.8,,N,N,N,ACTIVE
1562,SKU001562,Oh My Goodness! Toothpaste 125g,Oh My Goodness!,8,68,80,125g,18,98,862.4,29.28,527.04,,N,N,Y,ACTIVE
1563,SKU001563,Procter & Gamble SA Deodorant 100ml,Procter & Gamble SA,8,67,9,100ml,24,92,717.6,98.91,2373.84,,N,N,N,ACTIVE
1564,SKU001564,Premium Toothpaste Toothpaste 400ml,Premium Toothpaste,8,68,11,400ml,12,111,876.9,24.05,288.6,,N,N,N,ACTIVE
1565,SKU001565,Unilever SA Shampoo 75g,Unilever SA,8,63,8,75g,24,85,867.0,125.04,3000.96,,N,N,N,ACTIVE
1566,SKU001566,Oh My Goodness! Hand Care 75g,Oh My Goodness!,8,71,80,75g,24,117,631.8,64.73,1553.52,,N,N,Y,ACTIVE
1567,SKU001567,Ritebrand Shampoo 125g,Ritebrand,8,63,79,125g,18,81,1458.0,69.54,1251.72,,N,N,Y,ACTIVE
1568,SKU001568,Unilever SA Conditioner 200ml,Unilever SA,8,64,8,200ml,18,108,1209.6,85.45,1538.1,,N,N,N,ACTIVE
1569,SKU001569,Ubuntu Shaving Shaving 125g,Ubuntu Shaving,8,69,12,125g,18,79,821.6,130.19,2343.42,,N,N,N,ACTIVE
1570,SKU001570,Classic Hand Hand Care 750ml,Classic Hand,8,71,12,750ml,8,92,1416.8,54.99,439.92,,N,N,N,ACTIVE
1571,SKU001571,Classic Toothpaste Toothpaste 400ml,Classic Toothpaste,8,68,9,400ml,12,86,1204.0,79.26,951.12,,N,N,N,ACTIVE
1572,SKU001572,Ritebrand Oral Care 750ml,Ritebrand,8,70,79,750ml,8,95,1045.0,30.36,242.88,,N,N,Y,ACTIVE
1573,SKU001573,Table Mountain Conditioner Conditioner 125g,Table Mountain Conditioner,8,64,10,125g,18,102,938.4,98.68,1776.24,,N,N,N,ACTIVE
1574,SKU001574,Johnson & Johnson SA Body Wash 200ml,Johnson & Johnson SA,8,65,12,200ml,18,98,1244.6,107.63,1937.34,,N,N,N,ACTIVE
1575,SKU001575,Colgate-Palmolive SA Deodorant 400ml,Colgate-Palmolive SA,8,67,10,400ml,12,79,687.3,30.6,367.2,,N,N,N,ACTIVE
1576,SKU001576,Ritebrand Oral Care 200ml,Ritebrand,8,70,79,200ml,18,83,182.6,133.93,2410.74,,N,N,Y,ACTIVE
1577,SKU001577,Reckitt SA Conditioner 400ml,Reckitt SA,8,64,11,400ml,12,120,2028.0,92.1,1105.2,,N,N,N,ACTIVE
1578,SKU001578,Oh My Goodness! Body Wash 100ml,Oh My Goodness!,8,65,80,100ml,24,99,465.3,23.11,554.64,,N,N,Y,ACTIVE
